"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2022","23.550","23.650","23.800","23.450","1.07M","0.00%"
"07/07/2022","23.550","23.100","23.900","23.000","1.08M","2.39%"
"07/06/2022","23.000","22.500","23.200","22.500","268.30K","2.00%"
"07/05/2022","22.550","22.950","23.000","22.500","1.86M","-1.96%"
"07/04/2022","23.000","24.000","24.000","22.250","3.06M","-4.17%"
"07/01/2022","24.000","23.800","24.200","23.800","2.26M","0.84%"
"06/30/2022","23.800","24.100","24.350","23.000","1.49M","-1.86%"
"06/29/2022","24.250","24.300","24.300","24.000","1.25M","1.04%"
"06/28/2022","24.000","24.200","24.200","23.950","1.50M","-1.64%"
"06/27/2022","24.400","23.000","24.450","23.000","623.40K","3.83%"
"06/24/2022","23.500","23.850","23.850","23.000","1.11M","-1.47%"
"06/23/2022","23.850","22.950","23.850","22.700","1.56M","3.47%"
"06/22/2022","23.050","23.200","23.500","22.800","1.70M","-0.65%"
"06/21/2022","23.200","23.850","23.850","23.200","699.30K","-1.07%"
"06/20/2022","23.450","23.950","23.950","23.400","1.78M","0.64%"
"06/17/2022","23.300","24.000","24.000","22.600","6.18M","-4.90%"
"06/16/2022","24.500","26.200","26.200","24.500","1.74M","-6.49%"
"06/15/2022","26.200","26.000","26.450","25.900","2.25M","0.58%"
"06/14/2022","26.050","26.200","26.500","25.950","1.80M","-2.98%"
"06/13/2022","26.850","27.100","27.100","26.500","191.00K","-2.36%"
"06/10/2022","27.500","27.450","27.500","26.800","830.30K","0.00%"
"06/09/2022","27.500","27.700","27.700","26.950","729.60K","-0.72%"
"06/08/2022","27.700","27.600","27.700","27.000","788.70K","0.36%"
"06/07/2022","27.600","26.950","27.600","26.950","298.00K","2.22%"
"06/06/2022","27.000","27.000","27.100","26.800","199.40K","0.00%"
"06/03/2022","27.000","27.050","27.050","26.550","613.70K","0.75%"
"06/02/2022","26.800","26.550","27.100","26.100","1.28M","0.75%"
"06/01/2022","26.600","26.400","26.900","26.400","689.90K","0.38%"
"05/31/2022","26.500","26.900","27.200","26.500","1.34M","-1.85%"
"05/30/2022","27.000","27.000","27.200","26.950","1.79M","0.00%"
"05/27/2022","27.000","27.000","27.000","26.650","854.70K","-0.55%"
"05/26/2022","27.150","27.200","27.200","26.650","907.50K","1.50%"
"05/25/2022","26.750","27.250","27.400","26.550","682.90K","-3.43%"
"05/24/2022","27.700","28.300","28.300","27.200","394.70K","0.00%"
"05/23/2022","27.700","27.750","28.400","27.300","932.10K","-0.18%"
"05/20/2022","27.750","27.250","28.500","27.250","3.41M","1.83%"
"05/19/2022","27.250","27.600","28.250","27.000","2.08M","-1.27%"
"05/18/2022","27.600","28.200","28.650","27.500","505.80K","-1.95%"
"05/17/2022","28.150","27.850","28.150","27.000","460.10K","0.90%"
"05/16/2022","27.900","26.450","27.900","26.450","1.25M","3.33%"
"05/13/2022","27.000","26.800","27.100","26.600","905.60K","0.00%"
"05/12/2022","27.000","26.800","28.600","26.800","2.58M","-0.18%"
"05/11/2022","27.050","26.000","28.000","25.950","1.09M","4.04%"
"05/10/2022","26.000","26.200","26.450","25.600","1.26M","-3.88%"
"05/06/2022","27.050","27.500","27.750","27.000","372.30K","-1.64%"
"05/05/2022","27.500","27.500","27.600","27.000","189.80K","0.92%"
"05/04/2022","27.250","27.550","27.750","26.900","881.40K","0.55%"
"05/02/2022","27.100","27.800","28.100","27.000","302.40K","-3.21%"
"04/29/2022","28.000","28.500","28.500","27.600","1.81M","-2.78%"
