"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2022","1.43","1.49","1.49","1.42","94.05M","-3.85%"
"06/21/2022","1.48","1.49","1.52","1.46","45.41M","-0.64%"
"06/20/2022","1.49","1.49","1.51","1.45","31.58M","0.64%"
"06/17/2022","1.48","1.47","1.48","1.45","43.80M","-0.64%"
"06/16/2022","1.49","1.49","1.53","1.47","20.80M","0.64%"
"06/15/2022","1.48","1.50","1.54","1.48","35.51M","-0.64%"
"06/14/2022","1.49","1.47","1.51","1.45","29.68M","0.00%"
"06/13/2022","1.49","1.49","1.53","1.47","20.12M","-2.48%"
"06/10/2022","1.53","1.59","1.60","1.50","28.37M","-4.17%"
"06/09/2022","1.60","1.64","1.66","1.58","44.29M","-0.59%"
"06/08/2022","1.61","1.59","1.63","1.58","12.18M","2.42%"
"06/07/2022","1.57","1.49","1.59","1.45","62.60M","5.10%"
"06/06/2022","1.49","1.58","1.60","1.49","42.33M","-4.85%"
"06/03/2022","1.57","1.66","1.68","1.57","59.18M","-5.71%"
"06/02/2022","1.66","1.73","1.73","1.66","51.48M","-4.37%"
"06/01/2022","1.74","1.72","1.74","1.71","11.51M","0.55%"
"05/31/2022","1.73","1.78","1.78","1.73","23.97M","-2.15%"
"05/30/2022","1.77","1.77","1.79","1.74","58.50M","0.54%"
"05/27/2022","1.76","1.70","1.77","1.69","103.49M","3.35%"
"05/26/2022","1.70","1.71","1.72","1.69","47.76M","-0.56%"
"05/25/2022","1.71","1.71","1.72","1.69","33.90M","0.00%"
"05/24/2022","1.71","1.72","1.73","1.69","27.77M","-1.10%"
"05/23/2022","1.73","1.67","1.73","1.67","41.76M","2.82%"
"05/20/2022","1.68","1.63","1.70","1.63","19.57M","2.31%"
"05/19/2022","1.64","1.65","1.65","1.62","30.61M","-2.26%"
"05/18/2022","1.68","1.68","1.73","1.65","48.32M","1.14%"
"05/17/2022","1.66","1.53","1.66","1.53","83.57M","8.70%"
"05/16/2022","1.53","1.52","1.54","1.49","6.93M","0.63%"
"05/13/2022","1.52","1.52","1.56","1.50","37.02M","0.63%"
"05/12/2022","1.51","1.47","1.53","1.46","40.00M","1.27%"
"05/11/2022","1.49","1.47","1.49","1.45","33.35M","1.29%"
"05/10/2022","1.47","1.45","1.50","1.44","67.23M","0.65%"
"05/06/2022","1.46","1.42","1.46","1.39","61.72M","2.67%"
"05/05/2022","1.43","1.46","1.49","1.43","66.60M","-1.96%"
"05/04/2022","1.45","1.47","1.48","1.41","72.42M","-0.65%"
"05/02/2022","1.46","1.47","1.51","1.46","46.76M","-1.91%"
"04/29/2022","1.49","1.54","1.54","1.46","89.80M","-3.09%"
"04/28/2022","1.54","1.48","1.56","1.47","83.10M","3.85%"
"04/27/2022","1.48","1.60","1.62","1.48","106.87M","-8.24%"
"04/26/2022","1.62","1.62","1.64","1.60","10.40M","0.00%"
"04/25/2022","1.62","1.63","1.63","1.59","29.80M","-1.16%"
"04/22/2022","1.64","1.64","1.67","1.64","18.50M","0.00%"
"04/21/2022","1.64","1.68","1.68","1.64","21.80M","-3.37%"
"04/20/2022","1.69","1.69","1.70","1.64","23.70M","0.00%"
"04/19/2022","1.69","1.71","1.72","1.68","17.09M","-1.66%"
"04/18/2022","1.72","1.69","1.72","1.69","17.00M","1.69%"
"04/13/2022","1.69","1.69","1.72","1.68","69.50M","-0.56%"
"04/12/2022","1.70","1.72","1.73","1.68","24.48M","-1.10%"
"04/11/2022","1.72","1.71","1.72","1.68","34.61M","1.12%"
"04/08/2022","1.70","1.72","1.75","1.68","46.29M","-0.56%"
"04/07/2022","1.71","1.78","1.79","1.71","69.38M","-4.26%"
"04/06/2022","1.79","1.78","1.80","1.74","61.60M","0.53%"
"04/05/2022","1.78","1.81","1.82","1.78","21.13M","-1.06%"
"04/04/2022","1.80","1.79","1.84","1.77","39.02M","2.16%"
"04/01/2022","1.76","1.82","1.83","1.76","47.16M","-3.14%"
"03/31/2022","1.82","1.83","1.84","1.79","58.36M","-1.04%"
"03/30/2022","1.83","1.90","1.90","1.83","94.96M","-4.93%"
"03/29/2022","1.93","1.95","1.97","1.87","95.88M","0.50%"
"03/28/2022","1.92","1.90","1.92","1.76","258.97M","1.00%"
"03/25/2022","1.90","1.88","1.92","1.86","73.72M","1.52%"
"03/24/2022","1.87","1.84","1.87","1.79","55.91M","2.07%"
"03/23/2022","1.83","1.83","1.86","1.82","57.34M","1.58%"
"03/22/2022","1.81","1.68","1.82","1.64","101.00M","7.95%"
"03/21/2022","1.67","1.75","1.76","1.64","123.25M","-3.30%"
"03/18/2022","1.73","1.71","1.76","1.70","96.99M","3.41%"
"03/17/2022","1.67","1.51","1.69","1.50","141.79M","13.55%"
"03/16/2022","1.47","1.48","1.50","1.45","121.02M","1.97%"
"03/15/2022","1.45","1.60","1.60","1.39","277.94M","-10.06%"
"03/14/2022","1.61","1.76","1.76","1.58","91.31M","-6.63%"
"03/11/2022","1.72","1.75","1.78","1.72","39.39M","-2.16%"
"03/10/2022","1.76","1.82","1.83","1.76","37.38M","-1.07%"
"03/09/2022","1.78","1.71","1.83","1.71","71.67M","1.08%"
"03/08/2022","1.76","1.89","1.89","1.76","157.72M","-7.04%"
"03/07/2022","1.89","2.04","2.07","1.88","166.92M","-6.13%"
"03/04/2022","2.02","2.02","2.03","1.98","64.45M","-0.47%"
"03/03/2022","2.02","2.04","2.06","1.98","197.40M","0.95%"
"03/02/2022","2.01","2.00","2.13","1.96","460.57M","14.67%"
"02/24/2022","1.75","1.83","1.85","1.72","104.71M","-4.17%"
"02/23/2022","1.83","1.81","1.87","1.77","84.56M","0.00%"
"02/22/2022","1.83","1.74","1.84","1.67","200.62M","3.23%"
"02/21/2022","1.77","1.96","1.96","1.77","550.52M","-9.27%"
"02/18/2022","1.95","1.99","1.99","1.94","79.05M","-2.38%"
"02/17/2022","2.00","2.00","2.02","1.95","54.05M","0.00%"
"02/16/2022","2.00","2.00","2.02","1.94","106.28M","0.48%"
"02/15/2022","1.99","2.09","2.13","1.99","196.10M","-4.57%"
"02/14/2022","2.08","1.97","2.09","1.93","144.59M","5.29%"
"02/11/2022","1.98","1.93","1.99","1.89","101.27M","2.97%"
"02/10/2022","1.92","1.98","2.00","1.88","195.37M","-3.35%"
"02/09/2022","1.99","2.05","2.06","1.95","202.42M","-4.13%"
"02/08/2022","2.07","2.12","2.16","2.05","184.63M","-0.91%"
"02/07/2022","2.09","2.01","2.10","1.98","198.11M","6.80%"
"02/04/2022","1.96","2.09","2.14","1.89","476.99M","-6.79%"
"02/03/2022","2.10","2.21","2.22","2.10","166.00M","-4.74%"
"02/02/2022","2.21","2.11","2.21","2.08","157.62M","4.50%"
"01/31/2022","2.11","2.06","2.13","2.02","101.70M","2.30%"
"01/28/2022","2.06","2.02","2.07","1.97","133.50M","1.88%"
"01/27/2022","2.02","1.98","2.05","1.94","185.13M","2.90%"
"01/26/2022","1.97","1.93","1.99","1.90","252.23M","2.48%"
"01/25/2022","1.92","1.88","1.96","1.79","426.42M","3.06%"
"01/24/2022","1.86","1.70","1.90","1.69","421.40M","13.29%"
"01/21/2022","1.64","1.54","1.65","1.54","247.38M","8.13%"
"01/20/2022","1.52","1.54","1.57","1.50","140.61M","-0.62%"
"01/19/2022","1.53","1.50","1.59","1.49","224.35M","0.63%"
"01/18/2022","1.52","1.51","1.56","1.47","191.59M","-0.62%"
"01/17/2022","1.53","1.45","1.54","1.45","266.38M","6.62%"
"01/14/2022","1.44","1.35","1.46","1.32","369.36M","6.34%"
"01/13/2022","1.35","1.35","1.40","1.32","209.42M","0.00%"
"01/12/2022","1.35","1.25","1.35","1.24","239.79M","6.77%"
"01/11/2022","1.26","1.25","1.30","1.24","337.89M","3.10%"
"01/10/2022","1.23","1.12","1.25","1.12","224.36M","7.50%"
"01/07/2022","1.14","1.16","1.17","1.11","83.04M","-1.64%"
"01/06/2022","1.16","1.15","1.17","1.12","105.55M","0.83%"
"01/05/2022","1.15","1.25","1.28","1.14","272.42M","-6.92%"
"01/03/2022","1.24","1.21","1.27","1.20","164.84M","1.56%"
"12/31/2021","1.22","1.20","1.25","1.17","103.10M","2.40%"
"12/29/2021","1.19","1.25","1.29","1.19","273.22M","-4.58%"
"12/28/2021","1.25","1.34","1.43","1.25","508.10M","-5.07%"
"12/27/2021","1.31","1.09","1.33","1.09","652.11M","20.00%"
"12/24/2021","1.09","1.07","1.11","1.06","98.93M","1.77%"
"12/23/2021","1.07","1.06","1.10","1.06","88.15M","0.00%"
"12/22/2021","1.07","1.09","1.10","1.06","156.39M","-1.74%"
"12/21/2021","1.09","1.06","1.14","1.06","368.72M","3.60%"
"12/20/2021","1.06","0.97","1.09","0.94","605.44M","9.90%"
