"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2022","7.790","7.410","7.840","7.410","13.50K","-0.89%"
"01/05/2022","7.860","7.960","7.960","7.400","5.10K","3.29%"
"12/31/2021","7.610","7.610","7.610","7.610","0.50K","0.00%"
"12/29/2021","7.610","7.570","7.610","7.400","46.40K","0.00%"
"12/28/2021","7.610","7.600","7.960","7.600","5.60K","0.66%"
"12/27/2021","7.560","7.990","7.990","7.560","2.10K","-5.26%"
"12/24/2021","7.980","8.000","8.000","7.550","2.70K","-0.25%"
"12/23/2021","8.000","7.500","8.000","7.500","19.80K","6.67%"
"12/22/2021","7.500","7.500","7.500","7.400","25.50K","0.00%"
"12/21/2021","7.500","7.600","7.600","7.500","50.60K","0.00%"
"12/20/2021","7.500","7.600","7.600","7.500","27.60K","0.00%"
"12/17/2021","7.500","7.600","7.600","7.500","7.50K","-1.32%"
"12/16/2021","7.600","7.500","7.800","7.500","19.10K","-2.56%"
"12/15/2021","7.800","7.510","7.800","7.500","15.40K","3.72%"
"12/14/2021","7.520","7.600","7.600","7.520","7.00K","-1.05%"
"12/13/2021","7.600","7.700","7.700","7.600","13.90K","0.00%"
"12/10/2021","7.600","7.650","7.650","7.520","17.30K","0.00%"
"12/09/2021","7.600","7.700","7.800","7.500","9.10K","-2.56%"
"12/07/2021","7.800","7.610","7.850","7.610","2.90K","1.30%"
"12/06/2021","7.700","7.600","7.700","7.600","1.30K","-3.63%"
"12/03/2021","7.990","7.500","8.000","7.500","15.30K","2.44%"
"12/02/2021","7.800","8.000","8.000","7.710","2.40K","1.17%"
"12/01/2021","7.710","7.780","7.780","7.700","11.30K","-1.66%"
"11/29/2021","7.840","8.000","8.000","7.780","19.80K","-1.88%"
"11/26/2021","7.990","7.790","7.990","7.790","9.30K","2.44%"
"11/25/2021","7.800","7.800","7.800","7.800","2.40K","0.00%"
"11/24/2021","7.800","7.850","7.850","7.800","15.30K","-0.64%"
"11/23/2021","7.850","8.000","8.000","7.790","8.20K","-1.75%"
"11/22/2021","7.990","8.000","8.000","7.990","4.60K","2.70%"
"11/19/2021","7.780","7.800","8.000","7.780","24.40K","-0.26%"
"11/18/2021","7.800","7.920","7.920","7.800","19.10K","-2.26%"
"11/17/2021","7.980","8.000","8.000","7.960","5.90K","1.01%"
"11/16/2021","7.900","7.900","8.000","7.900","10.30K","1.28%"
"11/15/2021","7.800","7.800","7.990","7.800","11.20K","0.00%"
"11/12/2021","7.800","7.900","8.000","7.770","470.20K","-1.39%"
"11/11/2021","7.910","8.100","8.100","7.900","7.50K","-1.13%"
"11/10/2021","8.000","8.100","8.100","8.000","14.90K","1.14%"
"11/09/2021","7.910","7.920","7.920","7.910","2.40K","0.00%"
"11/08/2021","7.910","7.920","8.000","7.900","55.80K","0.13%"
"11/05/2021","7.900","8.060","8.060","7.900","87.10K","-1.99%"
"11/04/2021","8.060","8.080","8.080","7.910","2.00K","0.88%"
"11/03/2021","7.990","8.000","8.000","7.900","13.80K","0.76%"
