"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2022","0.57","0.60","0.60","0.56","9.21M","-3.39%"
"06/30/2022","0.59","0.59","0.61","0.58","8.94M","0.00%"
"06/29/2022","0.59","0.62","0.62","0.59","8.30M","-4.84%"
"06/28/2022","0.62","0.62","0.63","0.60","21.57M","1.64%"
"06/27/2022","0.61","0.58","0.62","0.58","31.94M","5.17%"
"06/24/2022","0.58","0.56","0.58","0.56","2.49M","3.57%"
"06/23/2022","0.56","0.58","0.59","0.56","7.03M","-3.45%"
"06/22/2022","0.58","0.56","0.59","0.56","6.06M","1.75%"
"06/21/2022","0.57","0.60","0.60","0.56","7.38M","-1.72%"
"06/20/2022","0.58","0.58","0.61","0.56","10.22M","0.00%"
"06/17/2022","0.58","0.58","0.60","0.55","18.86M","1.75%"
"06/16/2022","0.57","0.54","0.60","0.54","26.95M","7.55%"
"06/15/2022","0.53","0.52","0.54","0.52","7.24M","1.92%"
"06/14/2022","0.52","0.52","0.55","0.52","4.25M","-3.70%"
"06/13/2022","0.54","0.54","0.56","0.52","5.19M","-1.82%"
"06/10/2022","0.55","0.51","0.56","0.50","11.42M","10.00%"
"06/09/2022","0.50","0.51","0.52","0.50","2.40M","0.00%"
"06/08/2022","0.50","0.50","0.50","0.49","980.00K","0.00%"
"06/07/2022","0.50","0.50","0.50","0.49","919.00K","0.00%"
"06/06/2022","0.50","0.49","0.52","0.49","1.42M","0.00%"
"06/03/2022","0.50","0.49","0.51","0.49","2.91M","3.09%"
"06/02/2022","0.49","0.49","0.50","0.49","1.25M","0.00%"
"06/01/2022","0.49","0.50","0.50","0.49","910.00K","0.00%"
"05/31/2022","0.50","0.50","0.50","0.49","921.00K","0.00%"
"05/30/2022","0.50","0.50","0.50","0.49","1.49M","0.00%"
"05/27/2022","0.50","0.50","0.52","0.50","3.25M","0.00%"
"05/26/2022","0.50","0.49","0.50","0.49","1.06M","0.00%"
"05/25/2022","0.49","0.50","0.50","0.49","665.00K","-2.00%"
"05/24/2022","0.50","0.51","0.51","0.49","1.03M","0.00%"
"05/23/2022","0.50","0.50","0.51","0.50","1.54M","0.00%"
"05/20/2022","0.50","0.50","0.50","0.49","630.00K","0.00%"
"05/19/2022","0.49","0.50","0.50","0.48","1.20M","0.00%"
"05/18/2022","0.50","0.49","0.50","0.49","3.18M","3.13%"
"05/17/2022","0.48","0.49","0.50","0.47","2.37M","-2.04%"
"05/16/2022","0.49","0.50","0.50","0.49","1.14M","0.00%"
"05/13/2022","0.50","0.51","0.51","0.50","1.43M","0.00%"
"05/12/2022","0.50","0.50","0.51","0.49","3.53M","0.00%"
"05/11/2022","0.50","0.50","0.51","0.50","1.31M","0.00%"
"05/10/2022","0.50","0.50","0.51","0.50","6.61M","-5.66%"
"05/06/2022","0.53","0.53","0.53","0.51","1.83M","-1.85%"
"05/05/2022","0.54","0.52","0.55","0.51","3.33M","3.85%"
"05/04/2022","0.52","0.53","0.53","0.50","6.19M","-1.89%"
"05/02/2022","0.53","0.52","0.54","0.52","1.29M","1.92%"
"04/29/2022","0.52","0.53","0.53","0.52","1.64M","-1.89%"
"04/28/2022","0.53","0.54","0.54","0.52","4.08M","0.00%"
"04/27/2022","0.53","0.54","0.55","0.53","1.80M","-1.85%"
"04/26/2022","0.54","0.55","0.55","0.54","884.00K","-1.82%"
"04/25/2022","0.55","0.54","0.55","0.54","1.60M","0.00%"
"04/22/2022","0.55","0.55","0.56","0.55","2.61M","-1.79%"
"04/21/2022","0.56","0.56","0.57","0.55","2.72M","-1.75%"
"04/20/2022","0.57","0.56","0.57","0.56","1.95M","0.00%"
"04/19/2022","0.57","0.58","0.58","0.56","3.48M","-1.72%"
"04/18/2022","0.58","0.57","0.58","0.57","1.19M","1.75%"
"04/13/2022","0.57","0.58","0.58","0.57","2.44M","-1.72%"
"04/12/2022","0.58","0.58","0.58","0.57","4.49M","1.75%"
"04/11/2022","0.57","0.60","0.61","0.57","10.06M","-5.00%"
"04/08/2022","0.60","0.60","0.62","0.59","3.34M","0.00%"
"04/07/2022","0.60","0.61","0.62","0.60","2.52M","-1.64%"
"04/06/2022","0.61","0.64","0.64","0.60","9.58M","-4.69%"
"04/05/2022","0.64","0.65","0.65","0.63","2.95M","0.00%"
"04/04/2022","0.64","0.60","0.65","0.59","15.48M","6.67%"
"04/01/2022","0.60","0.62","0.62","0.60","7.22M","-3.23%"
"03/31/2022","0.62","0.63","0.64","0.62","7.58M","-1.59%"
"03/30/2022","0.63","0.65","0.66","0.63","3.80M","-1.56%"
"03/29/2022","0.64","0.66","0.67","0.64","8.77M","-1.54%"
"03/28/2022","0.65","0.62","0.66","0.62","11.70M","4.84%"
"03/25/2022","0.62","0.64","0.64","0.61","10.03M","-3.12%"
"03/24/2022","0.64","0.59","0.65","0.57","24.86M","6.67%"
"03/23/2022","0.60","0.57","0.60","0.57","2.95M","5.26%"
"03/22/2022","0.57","0.60","0.60","0.57","1.73M","-3.39%"
"03/21/2022","0.59","0.61","0.61","0.57","3.29M","1.72%"
"03/18/2022","0.58","0.60","0.61","0.58","10.82M","-3.33%"
"03/17/2022","0.60","0.59","0.61","0.58","9.04M","3.45%"
"03/16/2022","0.58","0.53","0.59","0.53","13.68M","11.54%"
"03/15/2022","0.52","0.55","0.55","0.49","13.91M","-3.70%"
"03/14/2022","0.54","0.59","0.59","0.53","16.19M","-8.47%"
"03/11/2022","0.59","0.60","0.61","0.58","13.86M","-1.67%"
"03/10/2022","0.60","0.59","0.63","0.58","20.16M","1.69%"
"03/09/2022","0.59","0.57","0.61","0.57","7.85M","3.51%"
"03/08/2022","0.57","0.62","0.62","0.57","45.44M","-8.06%"
"03/07/2022","0.62","0.66","0.66","0.62","65.58M","-7.46%"
