"Date","Price","Open","High","Low","Vol.","Change %"
"10/19/2021","4.000","4.020","4.130","3.960","33.68M","-0.50%"
"10/18/2021","4.020","4.000","4.050","3.990","20.72M","0.75%"
"10/15/2021","3.990","3.940","4.000","3.930","22.56M","1.79%"
"10/14/2021","3.920","3.870","3.920","3.870","23.51M","2.08%"
"10/13/2021","3.840","3.820","3.870","3.810","15.31M","0.79%"
"10/12/2021","3.810","3.720","3.850","3.720","10.44M","2.14%"
"10/11/2021","3.730","3.710","3.780","3.710","12.38M","1.36%"
"10/08/2021","3.680","3.750","3.830","3.680","19.41M","-0.27%"
"10/07/2021","3.690","3.720","3.780","3.690","14.73M","-0.27%"
"10/06/2021","3.700","3.700","3.730","3.670","32.51M","0.00%"
"10/05/2021","3.700","3.700","3.720","3.670","9.77M","-0.54%"
"10/04/2021","3.720","3.640","3.750","3.640","7.39M","2.48%"
"10/01/2021","3.630","3.680","3.720","3.630","8.35M","-0.55%"
"09/30/2021","3.650","3.650","3.710","3.650","16.32M","0.00%"
"09/29/2021","3.650","3.730","3.730","3.620","26.26M","-2.14%"
"09/28/2021","3.730","3.750","3.750","3.720","18.69M","0.27%"
"09/27/2021","3.720","3.800","3.810","3.710","18.82M","-2.36%"
"09/24/2021","3.810","3.810","3.830","3.800","7.90M","0.53%"
"09/23/2021","3.790","3.740","3.820","3.740","7.61M","1.88%"
"09/22/2021","3.720","3.780","3.800","3.720","11.83M","-1.59%"
"09/21/2021","3.780","3.720","3.830","3.680","6.48M","1.07%"
"09/20/2021","3.740","3.860","3.860","3.720","13.57M","-2.60%"
"09/17/2021","3.840","3.790","3.840","3.780","14.64M","1.32%"
"09/16/2021","3.790","3.760","3.800","3.730","10.81M","0.80%"
"09/15/2021","3.760","3.780","3.820","3.760","9.29M","-0.27%"
"09/14/2021","3.770","3.870","3.900","3.770","25.09M","-2.08%"
"09/13/2021","3.850","3.850","3.890","3.830","10.16M","-1.28%"
"09/10/2021","3.900","3.890","3.910","3.850","11.75M","0.26%"
"09/09/2021","3.890","3.900","3.940","3.880","9.65M","-0.26%"
"09/08/2021","3.900","3.880","3.910","3.840","11.93M","0.26%"
